InvoiceNo,Date,StoreID,ProductID,Category,Quantity,UnitPrice,Discount,CostPerUnit,CustomerType,PaymentMode
INV16133,2025-01-11,S06,P9902,Accessories,1,1149,,607.899535084864,New,Card
INV16134,2024-03-23,S25,P2147,Shoes,1,2437,0.0,1663.5818874061229,,Digital
INV16135,2025-07-30,S35,P8353,Shoes,2,1500,0.0,1193.2731889302495,New,Card
INV16136,2024-08-31,S16,P9636,Shoes,3,1922,0.0,1526.262112626692,New,Card
INV16137,2024-03-09,S14,P3269,Clothing,2,829,30.0,647.8156726242981,New,Card
INV16138,2025-12-19,S37,P7751,Shoes,2,1323,0.0,745.6222900618153,,Cash
INV16139,2024-03-12,S40,P3227,Shoes,3,2431,0.0,1730.7050137922117,,Digital
INV16140,2025-05-27,S41,P9155,Shoes,3,1459,30.0,898.724593141843,New,Card
INV16141,2024-10-13,S26,P9456,Shoes,2,916,10.0,489.6782528705372,New,Card
INV16142,2024-11-16,S30,P2027,Clothing,3,2898,0.0,2088.9310764251472,Returning,Cash
INV16143,2025-02-23,S19,P9925,Clothing,3,2563,10.0,1571.2655528499038,Returning,Digital
INV16144,2024-05-04,S03,P8648,Shoes,4,2164,0.0,1573.12158309496,New,Card
INV16145,2024-06-16,S26,P5334,Clothing,1,843,,460.1250598787822,Returning,Digital
INV16146,2024-03-03,S08,P1391,Shoes,1,2915,30.0,2265.706114492961,New,Digital
INV16147,2024-06-04,S15,P8903,Accessories,1,2114,0.0,1671.9050465431653,,Cash
INV16148,2024-03-04,S05,P7044,Accessories,1,2140,0.0,1345.2159035412565,Returning,Card
INV16149,2025-08-19,S28,P1722,Shoes,2,2657,30.0,1869.9435438474407,Returning,Digital
INV16150,2025-10-30,S03,P6258,Clothing,4,868,0.0,540.2255176867242,,Cash
INV16151,2025-08-26,S39,P9551,Clothing,2,2198,0.0,1159.1430166558791,Returning,Cash
INV16152,2024-08-31,S10,P8139,Shoes,2,2799,10.0,1656.3656118740846,Returning,Digital
INV16153,2024-01-20,S08,P7966,Shoes,3,1697,0.0,991.8084573073395,Returning,Digital
INV16154,2025-07-06,S49,P3414,Shoes,3,825,0.0,477.01657045240273,New,Card
INV16155,2024-10-04,S27,P4885,Shoes,2,2504,0.0,1900.1400863465374,Returning,Card
INV16156,2024-07-22,S26,P9126,Accessories,4,753,10.0,449.31553880841875,Returning,Digital
INV16157,2025-08-28,S49,P1974,Shoes,4,1922,20.0,1511.0689488496025,Returning,Digital
INV16158,2024-11-25,S11,P1519,Shoes,3,1304,,800.8338227142248,,Cash
INV16159,2024-01-21,S41,P9049,Accessories,4,1555,0.0,910.3684113930788,New,Card
INV16160,2024-01-04,S30,P3230,Shoes,2,1679,0.0,1223.3828239134957,Returning,Card
INV16161,2024-04-24,S50,P7448,Accessories,1,688,10.0,496.7064308603609,New,Digital
INV16162,2024-06-02,S48,P5495,Accessories,1,1196,10.0,862.5759178735586,Returning,Card
INV16163,2024-10-25,S46,P1512,Shoes,4,2321,0.0,1368.5627217435033,New,Cash
INV16164,2025-06-05,S03,P4657,Clothing,1,2416,,1379.6811160985083,New,Card
INV16165,2025-04-18,S43,P2175,Accessories,2,1238,0.0,861.9993179821194,Returning,Cash
INV16166,2024-12-15,S17,P8395,Shoes,1,2001,30.0,1483.7955768115748,Returning,Card
INV16167,2025-08-12,S04,P4560,Shoes,4,2440,0.0,1276.5088270830993,New,Digital
INV16168,2024-12-27,S37,P4987,Clothing,2,2028,20.0,1508.072651188811,Returning,Digital
INV16169,2024-11-17,S07,P2740,Accessories,2,1734,0.0,1164.9169575859376,,Digital
INV16170,2025-06-05,S50,P4556,Accessories,4,1045,0.0,785.0961479734058,New,Card
INV16171,2025-12-26,S22,P5570,Shoes,4,2093,0.0,1167.9320314029214,Returning,Cash
INV16172,2024-12-14,S01,P8473,Accessories,2,2964,10.0,1800.913818814299,New,Card
INV16173,2024-05-24,S42,P2439,Accessories,2,1302,30.0,842.2046560729495,Returning,Digital
INV16174,2025-03-03,S01,P5216,Clothing,3,668,0.0,359.99995641702054,Returning,Cash
INV16175,2025-04-23,S47,P8546,Shoes,4,921,30.0,569.3796227032589,New,Card
INV16176,2024-03-01,S16,P6248,Accessories,3,1082,0.0,551.151875003143,New,Digital
INV16177,2025-04-24,S26,P4967,Clothing,2,951,30.0,728.504060849603,New,Card
INV16178,2024-04-11,S45,P4316,Shoes,1,1998,10.0,1413.2869988474988,New,Cash
INV16179,2024-03-07,S36,P5255,Accessories,2,1876,30.0,1210.5417896513836,New,Digital
INV16180,2024-01-13,S07,P9642,Accessories,3,730,20.0,435.7827149955042,New,Cash
INV16181,2024-02-12,S15,P5562,Shoes,2,1367,0.0,763.8854309101342,New,Cash
INV16182,2024-02-20,S45,P3316,Clothing,4,2571,0.0,1490.4299682165797,Returning,Cash
INV16183,2024-02-25,S08,P7391,Accessories,1,1374,10.0,808.2801755216854,Returning,Digital
INV16184,2025-06-10,S48,P5681,Accessories,1,1411,30.0,933.4304461983997,New,Digital
INV16185,2025-11-29,S13,P3616,Clothing,4,852,10.0,612.5643910875513,New,Card
INV16186,2025-05-02,S20,P6049,Clothing,3,2488,0.0,1585.166952536532,Returning,Cash
INV16187,2025-03-06,S38,P6683,Accessories,2,563,10.0,383.4448705675295,New,Card
INV16188,2024-11-05,S44,P6745,Shoes,3,1866,0.0,1206.161501419086,,Digital
INV16189,2025-07-23,S45,P1504,Shoes,4,2706,0.0,1481.050364650728,New,Card
INV16190,2025-05-24,S30,P2588,Clothing,1,1255,20.0,928.9982136971505,New,Card
INV16191,2025-04-20,S17,P2537,Shoes,4,692,0.0,498.6340975586712,New,Digital
INV16192,2025-09-06,S35,P5446,Accessories,3,1859,20.0,1130.5481336109353,New,Cash
INV16193,2024-02-29,S21,P9253,Shoes,2,2749,0.0,1581.0990246815986,New,Card
INV16194,2024-03-19,S44,P9029,Accessories,1,851,0.0,434.0641808356165,Returning,Digital
INV16195,2025-03-26,S28,P2662,Shoes,3,2729,,1963.9525471711545,Returning,Card
INV16196,2024-04-18,S13,P7775,Shoes,3,1889,10.0,1446.4770787565312,,Cash
INV16197,2024-11-26,S34,P6944,Clothing,3,2405,0.0,1874.1842551666407,,Card
INV16198,2025-12-27,S38,P5466,Clothing,1,2534,,1657.091843619733,Returning,Cash
INV16199,2025-10-09,S28,P2081,Shoes,2,1437,10.0,1099.7319667507177,Returning,Card
INV16200,2024-09-15,S15,P4908,Accessories,2,1836,0.0,1083.6656448726199,New,Digital
INV16201,2024-11-28,S28,P5418,Clothing,3,2578,,1804.0279413917804,New,Card
INV16202,2025-10-08,S02,P7044,Clothing,2,760,20.0,431.90927679206993,Returning,Cash
INV16203,2025-08-07,S14,P8321,Shoes,4,1738,,1380.3789322403848,Returning,Digital
INV16204,2025-02-28,S41,P6483,Shoes,2,605,0.0,417.0704750411568,Returning,Card
INV16205,2024-03-17,S25,P7388,Accessories,2,801,20.0,608.2761576313288,New,Cash
INV16206,2024-01-12,S15,P3409,Shoes,3,602,10.0,461.15985058026473,,Digital
INV16207,2025-06-26,S07,P5054,Shoes,1,765,0.0,586.8033531930802,,Digital
INV16208,2025-10-16,S36,P2802,Accessories,3,2648,20.0,2015.265463834569,New,Digital
INV16209,2024-06-21,S21,P6872,Shoes,2,949,0.0,617.8761786018373,New,Card
INV16210,2025-01-09,S46,P3097,Accessories,2,2873,10.0,1439.7201027606682,New,Digital
INV16211,2025-12-19,S46,P9293,Clothing,1,2581,20.0,1676.074199062256,Returning,Cash
INV16212,2024-07-11,S42,P3019,Accessories,3,2727,20.0,1389.0001150716914,Returning,Cash
INV16213,2024-06-17,S50,P5644,Clothing,2,2236,0.0,1252.5775101363663,Returning,Card
INV16214,2025-11-14,S44,P8526,Shoes,4,2297,0.0,1257.1130313211231,Returning,Card
INV16215,2025-07-23,S06,P2756,Shoes,3,779,0.0,459.1576849311298,Returning,Cash
INV16216,2025-02-18,S11,P6925,Accessories,3,1878,10.0,1244.7165347685734,New,Cash
INV16217,2024-04-27,S17,P2809,Accessories,4,857,10.0,438.7190751050028,New,Card
INV16218,2025-04-16,S22,P9572,Shoes,1,1977,,1526.0799657227535,New,Digital
INV16219,2025-04-20,S35,P2952,Shoes,4,660,0.0,404.967139593992,Returning,Cash
INV16220,2025-01-01,S11,P2671,Shoes,4,1056,0.0,582.3706655619885,Returning,Card
INV16221,2024-02-27,S50,P1991,Clothing,4,1563,0.0,984.1214002854072,New,Digital
INV16222,2024-05-07,S41,P8417,Shoes,3,1311,0.0,823.522673666344,Returning,Card
INV16223,2024-12-19,S17,P7693,Shoes,4,734,0.0,584.3671006434412,New,Card
INV16224,2024-09-06,S02,P2349,Shoes,2,2550,10.0,1816.8605451287497,Returning,Cash
INV16225,2024-05-22,S40,P4163,Shoes,2,608,20.0,390.5797291599105,New,Cash
INV16226,2025-06-21,S22,P1797,Clothing,3,2935,10.0,1795.6956363746528,Returning,Digital
INV16227,2024-06-02,S19,P6373,Clothing,4,1664,30.0,1128.079874445317,,Digital
INV16228,2025-05-06,S27,P3721,Shoes,3,798,0.0,422.7794064947843,New,Digital
INV16229,2024-12-05,S16,P9510,Accessories,3,1367,0.0,951.9939885506351,Returning,Cash
INV16230,2025-02-05,S50,P6066,Clothing,3,874,10.0,557.6891001217457,New,Cash
INV16231,2024-02-20,S15,P6454,Accessories,2,1744,10.0,1242.0657961488193,New,Digital
INV16232,2024-12-10,S38,P6407,Accessories,2,827,0.0,505.393308182382,New,Digital
INV16233,2025-12-16,S03,P2677,Accessories,2,2603,0.0,2062.552131870751,New,Card
INV16234,2025-06-02,S36,P6443,Accessories,2,1422,20.0,1044.2286940055913,New,Card
INV16235,2025-12-06,S47,P2117,Clothing,1,1367,0.0,1054.9696086259396,New,Digital
INV16236,2024-08-29,S23,P8866,Clothing,2,1572,30.0,838.6266203376443,New,Card
INV16237,2024-01-06,S06,P2268,Accessories,4,1548,10.0,1116.5381838096162,Returning,Cash
INV16238,2025-03-19,S35,P6613,Clothing,2,1317,0.0,974.5984222337726,,Digital
INV16239,2025-01-10,S27,P5897,Shoes,3,2721,0.0,1720.2304165239814,Returning,Cash
INV16240,2025-11-26,S46,P6142,Accessories,2,664,,479.30688935725203,Returning,Digital
INV16241,2024-06-18,S42,P3485,Shoes,3,2999,20.0,2152.8960921031935,Returning,Digital
INV16242,2025-04-27,S10,P1309,Accessories,2,2042,30.0,1272.1049166548555,Returning,Card
INV16243,2024-05-19,S49,P3774,Clothing,1,1509,10.0,901.1834599298036,Returning,Card
INV16244,2025-05-15,S01,P8135,Clothing,1,1680,10.0,1108.9650575150515,New,Cash
INV16245,2025-02-23,S22,P9618,Clothing,3,2967,20.0,1791.1721140489367,,Digital
INV16246,2025-02-25,S05,P6564,Shoes,4,613,10.0,330.761563963735,Returning,Cash
INV16247,2024-07-19,S32,P6847,Shoes,4,514,30.0,402.8466138262787,New,Card
INV16248,2024-05-14,S41,P3268,Accessories,1,2744,,1504.569610076471,New,Card
INV16249,2024-09-19,S40,P3946,Shoes,4,1587,,834.5367808346558,Returning,Cash
INV16250,2024-04-29,S24,P2881,Accessories,2,1433,10.0,852.2731915806575,Returning,Cash
INV16251,2024-02-09,S08,P6450,Clothing,2,1133,10.0,643.5726691146256,Returning,Digital
INV16252,2024-05-30,S15,P2032,Shoes,4,2030,0.0,1622.1330395526193,Returning,Digital
INV16253,2024-05-24,S11,P2623,Shoes,1,1171,0.0,863.4324189371723,New,Digital
INV16254,2024-03-31,S22,P7702,Shoes,1,1229,10.0,781.2391416976251,Returning,Card
INV16255,2025-07-10,S13,P4581,Accessories,4,2076,0.0,1514.5325288119398,,Digital
INV16256,2025-05-16,S31,P1799,Shoes,3,1426,30.0,750.6816630060737,Returning,Card
INV16257,2024-07-07,S13,P2792,Shoes,2,2018,0.0,1071.1114778521903,Returning,Cash
INV16258,2025-12-24,S41,P9751,Clothing,3,2460,10.0,1300.6831284605607,New,Card
INV16259,2024-01-18,S19,P6114,Clothing,3,654,,386.6877462165667,Returning,Card
INV16260,2025-05-03,S03,P3528,Accessories,2,2328,20.0,1689.5224399655606,New,Cash
INV16261,2025-10-21,S21,P3151,Accessories,4,980,0.0,549.1189242960928,New,Cash
INV16262,2024-10-22,S27,P4226,Shoes,1,2449,0.0,1782.4235315671226,New,Card
INV16263,2024-01-13,S44,P8534,Shoes,4,2524,10.0,1863.097438475407,,Digital
INV16264,2025-01-17,S30,P5972,Accessories,2,1852,0.0,1041.3765523732916,Returning,Cash
INV16265,2024-08-22,S42,P8823,Accessories,3,1474,0.0,919.5896508735724,,Digital
INV16266,2025-04-12,S17,P7405,Clothing,1,1270,0.0,656.6473972418074,Returning,Card
INV16267,2025-09-06,S19,P1992,Accessories,3,2091,10.0,1304.2233038976524,New,Digital
INV16268,2025-02-07,S35,P5307,Accessories,3,1986,0.0,1232.5578075018784,New,Card
INV16269,2025-01-15,S19,P1607,Shoes,1,2717,30.0,1806.0040273826803,Returning,Digital
INV16270,2024-06-17,S20,P7469,Accessories,3,2958,10.0,2137.58459295074,Returning,Card
INV16271,2024-10-08,S42,P7840,Clothing,3,1200,,957.3542814229096,,Cash
INV16272,2024-03-01,S22,P9964,Shoes,4,2890,10.0,1939.783016882735,Returning,Digital
INV16273,2024-03-04,S24,P4334,Clothing,2,2614,0.0,1998.396914631843,New,Digital
INV16274,2024-03-06,S29,P4944,Accessories,1,1176,20.0,725.5665140632087,New,Card
INV16275,2024-02-03,S46,P1142,Clothing,4,1057,10.0,793.7231355596424,Returning,Digital
INV16276,2024-04-10,S44,P6617,Clothing,2,1523,10.0,920.1415280311024,,Digital
INV16277,2024-08-12,S16,P1705,Accessories,1,954,0.0,757.5814916245353,New,Card
INV16278,2025-03-02,S22,P9941,Clothing,3,517,0.0,411.34663518814733,New,Digital
INV16279,2025-02-05,S38,P8803,Accessories,2,2100,,1380.1673510764256,Returning,Cash
INV16280,2024-11-30,S21,P5461,Clothing,2,2203,,1580.8988657768693,New,Digital
INV16281,2024-07-20,S02,P1540,Accessories,1,1425,10.0,924.4687730252692,Returning,Digital
INV16282,2025-05-11,S10,P7375,Clothing,1,1430,0.0,1047.4350458780334,New,Cash
INV16283,2024-05-11,S09,P8494,Clothing,2,899,10.0,461.76566803674274,New,Card
INV16284,2025-07-17,S32,P8006,Accessories,1,2108,0.0,1112.627678745251,Returning,Digital
INV16285,2024-09-02,S36,P7265,Clothing,3,2174,0.0,1550.964843344158,,Cash
INV16286,2025-02-26,S35,P4406,Shoes,2,1618,10.0,1190.0275040713138,New,Card
INV16287,2025-03-31,S49,P5232,Clothing,4,1888,30.0,986.8935744601174,Returning,Cash
INV16288,2025-08-16,S09,P1020,Clothing,1,712,,541.5728513932237,,Digital
INV16289,2024-05-17,S21,P2680,Accessories,3,2017,0.0,1302.359425086777,New,Cash
INV16290,2025-10-16,S08,P5020,Shoes,1,578,0.0,305.1575505877348,Returning,Card
INV16291,2024-01-28,S13,P2645,Shoes,3,1668,10.0,876.487163330124,Returning,Digital
INV16292,2024-08-08,S48,P7878,Clothing,3,2564,0.0,2019.7263983632204,Returning,Digital
INV16293,2025-07-08,S04,P6417,Shoes,4,2543,0.0,1986.6964662028804,Returning,Card
INV16294,2025-12-14,S26,P4402,Clothing,4,1320,10.0,830.0524125004152,New,Digital
INV16295,2024-04-04,S12,P7702,Accessories,3,889,10.0,492.16867864886814,Returning,Digital
INV16296,2025-07-26,S03,P3647,Shoes,2,2171,20.0,1439.5612883523686,Returning,Digital
INV16297,2025-12-04,S35,P4755,Clothing,3,1141,0.0,629.3639888770235,New,Cash
INV16298,2025-05-22,S45,P1724,Clothing,2,2408,30.0,1571.9711890109877,Returning,Card
INV16299,2025-11-29,S16,P7533,Accessories,3,1453,0.0,847.0823445325459,Returning,Cash
INV16300,2025-06-29,S08,P2377,Shoes,2,1679,20.0,1066.877032206136,New,Card
INV16301,2024-12-07,S30,P7355,Accessories,1,882,10.0,632.4307056955344,New,Card
INV16302,2024-11-19,S07,P8108,Shoes,4,2738,20.0,1806.5476763684592,Returning,Cash
INV16303,2024-08-06,S25,P1708,Clothing,1,947,,713.3563873748283,New,Card
INV16304,2024-03-15,S18,P3870,Clothing,1,2601,20.0,1436.6401710674122,,Digital
INV16305,2025-08-09,S15,P6033,Shoes,1,879,0.0,471.6421529690848,New,Cash
INV16306,2024-04-22,S49,P1253,Shoes,4,1342,30.0,694.017329753253,New,Card
INV16307,2025-05-20,S10,P9571,Clothing,1,751,0.0,475.1042158445959,Returning,Card
INV16308,2025-02-08,S05,P7625,Shoes,3,2690,20.0,1807.0973649607822,Returning,Card
INV16309,2025-03-12,S27,P7936,Accessories,4,2642,0.0,2012.2285528821972,Returning,Card
INV16310,2025-02-11,S30,P5304,Clothing,1,602,10.0,354.81652277483516,Returning,Cash
INV16311,2024-03-18,S22,P6795,Shoes,1,2710,0.0,1779.0581342588976,,Digital
INV16312,2024-02-04,S22,P6153,Accessories,2,2724,0.0,2042.1375820542,Returning,Card
INV16313,2024-02-28,S30,P7220,Clothing,3,1500,20.0,939.02554166115,,Digital
INV16314,2025-06-10,S44,P4889,Shoes,1,1712,20.0,856.6824710388078,Returning,Card
INV16315,2024-08-25,S44,P2108,Shoes,4,2803,,1864.5419610524668,Returning,Digital
INV16316,2024-10-15,S19,P5815,Shoes,4,1683,10.0,974.352744068265,,Digital
INV16317,2025-04-09,S46,P6610,Clothing,4,765,0.0,412.9427620620574,Returning,Card
INV16318,2024-03-17,S27,P1089,Clothing,2,2872,10.0,2247.0557004030275,Returning,Cash
INV16319,2024-01-28,S39,P6671,Shoes,1,660,0.0,346.9898209949991,,Cash
INV16320,2025-02-15,S41,P6513,Shoes,2,2364,0.0,1706.9058312011437,New,Card
INV16321,2024-10-29,S01,P8927,Clothing,3,1427,0.0,959.2475031419445,Returning,Cash
INV16322,2025-09-26,S03,P4306,Shoes,2,2062,30.0,1618.124489315523,New,Digital
INV16323,2024-06-10,S41,P6776,Clothing,1,604,0.0,452.4893747917486,New,Cash
INV16324,2024-04-11,S06,P3919,Shoes,1,2810,0.0,1835.674132056242,Returning,Digital
INV16325,2024-04-03,S04,P8104,Clothing,1,614,30.0,348.354897301097,Returning,Digital
INV16326,2024-10-17,S36,P7850,Shoes,3,2582,0.0,1971.973478495008,New,Card
INV16327,2025-10-20,S49,P2025,Clothing,3,2254,20.0,1569.4895588468848,New,Digital
INV16328,2024-08-01,S14,P8749,Accessories,2,1680,20.0,1156.9840006209172,New,Card
INV16329,2025-01-08,S47,P7041,Shoes,1,2106,10.0,1673.0497835966544,Returning,Cash
INV16330,2024-09-28,S24,P9067,Accessories,1,1280,0.0,649.5985153776116,New,Digital
INV16331,2024-08-24,S10,P5392,Clothing,1,739,10.0,570.5350980235393,Returning,Card
INV16332,2024-08-19,S31,P2964,Shoes,1,790,0.0,581.1734442440328,Returning,Card
INV16333,2025-10-30,S20,P3951,Clothing,1,899,20.0,506.74613078473976,New,Card
INV16334,2024-10-05,S47,P2115,Accessories,1,914,,618.931293176285,New,Card
INV16335,2025-05-04,S12,P9892,Clothing,1,2142,0.0,1410.0248249101105,Returning,Digital
INV16336,2025-03-12,S47,P6856,Accessories,4,2043,20.0,1179.5696766144704,Returning,Digital
INV16337,2025-04-02,S03,P9473,Clothing,1,1659,10.0,1258.4400485189701,Returning,Digital
INV16338,2025-04-05,S26,P8947,Clothing,4,966,0.0,618.2003641907254,New,Cash
INV16339,2024-12-31,S02,P5841,Clothing,3,2234,0.0,1773.4151415192798,New,Cash
INV16340,2024-05-30,S01,P5420,Clothing,1,2585,30.0,1548.529844134663,New,Cash
INV16341,2025-01-07,S41,P7924,Accessories,1,2543,30.0,2007.8446466119296,New,Digital
INV16342,2024-07-08,S12,P8476,Accessories,3,2982,10.0,2135.9374766136098,Returning,Cash
INV16343,2024-11-21,S09,P5145,Clothing,1,1216,30.0,913.6260517989309,Returning,Card
INV16344,2024-03-25,S32,P1349,Clothing,2,2782,10.0,1971.278576464794,Returning,Card
INV16345,2025-03-17,S32,P5771,Shoes,1,604,0.0,473.25956622827886,Returning,Digital
INV16346,2024-03-09,S44,P4024,Shoes,1,2682,10.0,1402.7215883432693,New,Cash
INV16347,2024-03-24,S20,P3827,Clothing,2,2588,10.0,1672.0274996493033,Returning,Digital
INV16348,2024-08-28,S09,P5194,Accessories,3,1082,0.0,633.3001514528751,New,Cash
INV16349,2024-06-12,S38,P2909,Accessories,3,781,20.0,622.8414565183018,New,Card
INV16350,2025-03-17,S08,P8780,Shoes,4,1969,0.0,1200.40840241108,Returning,Card
INV16351,2025-04-09,S35,P2461,Clothing,3,2176,0.0,1108.6354244900645,Returning,Cash
INV16352,2024-03-24,S03,P6638,Clothing,4,1346,30.0,995.7503777690343,,Digital
INV16353,2024-10-29,S14,P9061,Accessories,4,895,20.0,564.5466589077912,Returning,Cash
INV16354,2025-03-12,S48,P1692,Clothing,4,741,10.0,522.7511470087644,New,Cash
INV16355,2024-02-02,S08,P2690,Accessories,4,1699,30.0,1081.1372583651223,Returning,Cash
INV16356,2025-12-09,S28,P8110,Shoes,3,2900,0.0,1478.6934591751178,New,Digital
INV16357,2024-07-24,S40,P4999,Shoes,2,2614,10.0,1812.8946025482535,New,Cash
INV16358,2024-11-01,S37,P9349,Shoes,2,797,10.0,403.95545573839036,New,Card
INV16359,2025-03-10,S39,P5818,Clothing,3,965,20.0,487.46598729360824,New,Cash
INV16360,2024-05-20,S36,P7658,Clothing,2,2643,0.0,1605.1283376472638,Returning,Digital
INV16361,2025-01-10,S49,P1239,Clothing,3,840,20.0,426.96888100951276,Returning,Cash
INV16362,2025-07-23,S25,P2999,Accessories,1,2239,0.0,1740.9887221563438,New,Cash
INV16363,2025-10-13,S19,P3156,Clothing,4,2268,0.0,1485.538514238535,,Card
INV16364,2024-03-01,S11,P1925,Accessories,1,1814,0.0,1293.5808241801385,New,Digital
INV16365,2025-07-06,S49,P8817,Accessories,4,1893,0.0,958.1585024822722,New,Card
INV16366,2024-04-19,S47,P8389,Clothing,4,2898,20.0,1663.6268933237704,Returning,Digital
INV16367,2024-10-11,S45,P4331,Shoes,2,2779,30.0,1935.883292815274,New,Card
INV16368,2024-03-05,S11,P7718,Clothing,1,2112,20.0,1660.2423180206126,New,Card
INV16369,2024-08-16,S23,P5576,Accessories,1,1266,30.0,834.9037322134285,New,Cash
INV16370,2025-03-03,S34,P9970,Clothing,3,2683,10.0,1994.2526440766032,Returning,Digital
INV16371,2025-04-28,S13,P3392,Accessories,2,1008,10.0,596.2061992913702,Returning,Cash
INV16372,2025-11-18,S45,P1457,Clothing,4,599,20.0,439.9441480717029,New,Digital
INV16373,2025-03-02,S44,P8087,Accessories,4,1878,30.0,1423.5652567616296,New,Cash
INV16374,2025-10-26,S09,P9078,Accessories,3,1316,0.0,662.174598134313,New,Cash
INV16375,2024-04-26,S02,P8942,Accessories,4,1647,0.0,1272.0122232309832,New,Digital
INV16376,2025-12-31,S33,P3739,Accessories,3,987,20.0,588.3920227555922,New,Digital
INV16377,2024-09-16,S16,P5194,Shoes,1,1136,0.0,839.1846002459606,Returning,Card
INV16378,2024-05-11,S46,P6497,Accessories,1,1511,10.0,876.894281049485,New,Cash
INV16379,2024-10-22,S21,P2483,Clothing,2,2041,,1365.7251335667165,New,Cash
INV16380,2024-02-24,S15,P7423,Shoes,1,1595,10.0,993.0003452425019,New,Cash
INV16381,2025-08-30,S02,P9610,Clothing,1,2808,30.0,1850.4759125108887,New,Digital
INV16382,2024-01-15,S50,P6548,Shoes,3,1757,0.0,1261.3823779624483,New,Cash
INV16383,2024-12-04,S29,P3370,Shoes,1,1336,0.0,826.3369006803396,New,Digital
INV16384,2024-08-05,S37,P9563,Clothing,3,1480,0.0,883.948471530156,Returning,Cash
INV16385,2025-11-23,S24,P7491,Shoes,1,2585,0.0,1724.7778657502836,Returning,Card
INV16386,2024-01-17,S43,P7081,Accessories,1,2615,20.0,1905.935463403977,New,Digital
INV16387,2025-03-03,S22,P6788,Clothing,3,1179,,774.2068130132185,Returning,Card
INV16388,2024-03-06,S41,P9498,Shoes,1,2264,30.0,1205.688076920223,New,Digital
INV16389,2024-03-06,S13,P6722,Clothing,2,1573,0.0,1161.5863708272664,New,Cash
INV16390,2024-04-14,S08,P8370,Clothing,1,1867,0.0,1297.1246310939616,New,Digital
INV16391,2025-09-11,S05,P6339,Clothing,2,2215,10.0,1563.8320687517776,Returning,Cash
INV16392,2025-06-03,S20,P9070,Shoes,1,2324,20.0,1163.8540442662425,,Cash
INV16393,2025-08-03,S23,P1966,Clothing,1,828,10.0,513.9634913446678,Returning,Digital
INV16394,2024-10-30,S28,P9106,Clothing,3,2850,20.0,2085.3029287379563,New,Card
INV16395,2025-04-06,S30,P2891,Clothing,3,2513,0.0,1818.1300552043836,Returning,Card
INV16396,2024-08-06,S37,P6618,Shoes,2,1400,20.0,964.2797267916181,Returning,Digital
INV16397,2025-11-19,S04,P3370,Accessories,3,1554,,998.6919039649262,New,Card
INV16398,2025-04-15,S40,P7312,Clothing,1,2541,10.0,1603.273558878062,Returning,Digital
